,Material_1,Material_2,Material_3,Material_4,Material_5,Material_6,Material_7,Material_8,Material_9,Material_10,Material_11,Material_12,Material_13,Material_14,Material_15,Material_16,Material_17,Material_18,Material_19,Material_20,Material_21,Material_22,Material_23,Material_24,Material_25,Material_26,Material_27,Material_28,Material_29,Material_30,Material_31,Material_32,Material_33,Material_34,Material_35,Material_36,Material_37,Material_38,Material_39,Material_40,Material_41,Material_42,Material_43,Material_44,Material_45,Material_46,Material_47,Material_48,Material_49,Material_50,Material_51,Material_52,Material_53,Material_54,Material_55,Material_56,Material_57,Material_58,Material_59,Material_60,Material_61,Material_62,Material_63,Material_64,Material_65,Material_66,Material_67,Material_68,Material_69,Material_70,Material_71,Material_72,Material_73,Material_74,Material_75,Material_76,Material_77,Material_78,Material_79,Material_80,Material_81,Material_82,Material_83,Material_84,Material_85,Material_86,Material_87,Material_88,Material_89,Material_90,Material_91,Material_92,Material_93,Material_94,Material_95,Material_96,Material_97,Material_98,Material_99,Material_100,Material_101,Material_102,Material_103,Material_104,Material_105,Material_106,Material_107,Material_108,Material_109,Material_110,Material_111,Material_112,Material_113,Material_114,Material_115,Material_116,Material_117,Material_118,Material_119,Material_120
Lubricant_11,0.09443504110010521,0.08827325069981086,0.08069203581548523,0.09682770605197986,0.07014405886520746,0.015504238041554545,0.05819620510158019,0.08370330208779342,0.024841086193483138,0.08178680957174297,0.06199061289529755,0.04018904864797449,0.03897486759482851,0.07780093808711892,0.07507778866254947,0.024677491882952332,0.099056656332155,0.038382743133589976,0.0696528649751574,0.05608260994085096,0.083916860719068,0.08083012212996016,0.01759774973564424,0.021525833836132074,0.0365148593663691,0.06481019570470957,0.07654459896215117,0.09479062116328288,0.054802221923947146,0.041424507332448325,0.02765012154085813,0.04237930474305743,0.08636540664230394,0.03286196849179289,0.033859835019559484,0.028809269334127904,0.0997212220838573,0.04121663401695369,0.0489414942446604,0.06749987236409909,0.0318306183292866,0.04496552432175768,0.02253411934720382,0.09136284311737933,0.0869492983924946,0.08234100256151698,0.02545683330391433,0.052950451309329245,0.08293923512695434,0.09446932522550759,0.03947712048748422,0.09525216567886874,0.04877268676083869,0.08727608780386602,0.07816116243057146,0.010393374699671028,0.07642227746285671,0.07049303797083448,0.0899998790106401,0.08574662801978114,0.04096007929926302,0.07217642063468252,0.05953836411661429,0.05539937123157197,0.04210269427297046,0.01968756303728272,0.012172073783873333,0.018862149040276104,0.09616883828449728,0.09201433464964767,0.027154270431287576,0.06318966599475351,0.010039995948669181,0.08291586373292296,0.07528680079691634,0.015384105698037413,0.05735573391561656,0.05227384490986086,0.0716538938101482,0.02063525689760367,0.08309242415451554,0.09913518288611682,0.07824011734806707,0.039363178378959966,0.08586483034810583,0.07083286034484647,0.04641416962714223,0.07720356661734228,0.08098342420385791,0.03811392926991103,0.03433387703787703,0.01226083678692383,0.025881416524241113,0.09984499552073661,0.07661091498203706,0.05199697297403961,0.09082671735103186,0.01890151315432506,0.03726639366950127,0.05064344527436014,0.08771735336165377,0.03695373397305675,0.06221861715731625,0.04594841119647802,0.08599917029317124,0.09562272265212819,0.0946292984263017,0.018357348978176848,0.06444543813391387,0.08966866793702258,0.06628589822176735,0.07143505891969232,0.03945353740205079,0.06308021123828093,0.018070644668152475,0.029810944194036723,0.08095048387402921,0.08132013022262234,0.03158797257971411,0.062092522052637406
Lubricant_12,0.019277787044002386,0.05457928752403046,0.015607640779944337,0.026509711483027214,0.0543671572965199,0.08453558388153817,0.09936448112547622,0.02256125789151249,0.07480378648879094,0.041886855095271194,0.033491890700681454,0.052210745341526345,0.07513401708713029,0.048280311057197815,0.05741106442571199,0.09333309873203761,0.02764213683791441,0.04481600646895859,0.08308515163903489,0.013978530263241029,0.043630973644046674,0.03495997040505276,0.016448724601203495,0.04140179163915545,0.01469412468862628,0.08787723643706784,0.09735456687489503,0.05715639872095994,0.061196503383033715,0.07274262490082123,0.02568425535457393,0.05311569741602948,0.01109085516081214,0.08561655394300906,0.053279056834907315,0.06955424915355751,0.0536753654399692,0.013929845357600171,0.02365149677945806,0.05229504108311883,0.02897836860256603,0.011674441651624767,0.08404982908360968,0.06264313353346526,0.035747953603413464,0.06256692062951033,0.030037826493111944,0.07766960079664273,0.05035857391123068,0.05639631224279317,0.08801762503119163,0.09513082041504062,0.05902561800741424,0.01962536748264969,0.04622707707206097,0.07778491956460609,0.0659232983935203,0.0631966003923491,0.06448474764097785,0.0858527933264383,0.09435024343053015,0.06915581341050679,0.06517126966772842,0.07196868416248062,0.032921689931081896,0.06477687331604992,0.09753882955429018,0.07690849674565042,0.07124333660142529,0.07092412261055261,0.09259605497711436,0.03613906193492548,0.05349900376894803,0.02441137618333317,0.06486684145815108,0.03699210417791024,0.07824740406488558,0.023801937823019988,0.09651709403719717,0.07262588110689536,0.02587389643610718,0.09093577368500565,0.02008719972091797,0.08464703797698797,0.02975443739867043,0.09937377028281161,0.025970992425162556,0.022210358599722962,0.04742590406333285,0.03707390935851972,0.032275151833646314,0.03941729474018839,0.04036498391553769,0.09906658416007244,0.047365392451612726,0.04851586543101377,0.0881731443255463,0.07352445781817547,0.014771304059713119,0.042478609759454014,0.0688522599723183,0.06330822308951878,0.054396394387488736,0.09132730771012837,0.07732983850657278,0.013663484672743826,0.011034695753434914,0.02244759742656425,0.06887852533172198,0.050869784891037585,0.07777877329405967,0.05941812520456388,0.07262861586473965,0.07305648823123415,0.030267388649938186,0.09991363372533284,0.030546119629004234,0.07743380505779253,0.08353184875883184,0.06882799763573252
Lubricant_13,0.04628410179812591,0.0881983584077276,0.04757693761197953,0.010545666616106439,0.06985339923827834,0.09272068731624103,0.06583538295056596,0.09260125089248814,0.09944222318900196,0.024107938993883374,0.025603439671156185,0.020603456668675354,0.06882845859807608,0.055698760791851085,0.07493551564393687,0.02814347454306783,0.025396046756427634,0.08990587151879056,0.04425833029088067,0.04893598943892333,0.02934735924169781,0.08951892919741011,0.0905331351299375,0.07877842900939545,0.09336220450976715,0.02517300522390928,0.06236560150108065,0.01193019841199447,0.09011338461813294,0.03970494896684689,0.017748922562118928,0.04446367015880545,0.03953263364919878,0.05191140626743104,0.036321271492624485,0.05528985329493406,0.01873275138051521,0.03800756128180042,0.07780873119443402,0.07681648383990135,0.03552389167808915,0.07057053238853357,0.056374002738476495,0.031603475874989455,0.08914776688981553,0.08088000640540999,0.06252102324741539,0.09800108167982734,0.048341623356462415,0.014846660908747464,0.07791474156606809,0.08359526887614202,0.09782842516061895,0.022953960824011133,0.06501375308701007,0.024194239855938264,0.01742988203593091,0.029486987477049503,0.03482926614698847,0.057998874865336766,0.043662599064476094,0.08750196754963901,0.06254131177527443,0.06571989865020068,0.07837375492500141,0.019135195563692024,0.08729914540123702,0.07975100121236248,0.0749502932054334,0.073774063484956,0.015019555099160576,0.0731521049864123,0.04063499402353226,0.05263438817181827,0.055940246686652206,0.07444607136260271,0.09851469161986139,0.010549487465907339,0.037435280026411576,0.016708147023273386,0.08940475725289346,0.07159284028460737,0.05656757872263385,0.04787444780018125,0.018472186322975755,0.05624115021595269,0.058165851470636055,0.0610468316091151,0.07536031993913075,0.09016132535611561,0.02343382887500143,0.04112316294039288,0.06248745891749924,0.047481683745224317,0.08465484341071823,0.08450767835150624,0.028241836487860474,0.029830685502302418,0.09383898142433414,0.04439592611813152,0.04375748081333743,0.08580273889051082,0.06229486796455356,0.03529298349310774,0.07165782866613865,0.018926045345466616,0.014647359358463435,0.05673810343243987,0.01817246680807856,0.09564225746984614,0.04195155467233571,0.08151984997310736,0.06697446121788803,0.027598926347106027,0.04914411453458481,0.05190188361418404,0.0758878281626051,0.02998181389987748,0.021986538651551223,0.04172521512898987
Lubricant_14,0.013386706185253864,0.09679444718654946,0.0326026512583744,0.05328258404831322,0.05046032059367989,0.02575155810318315,0.05114422672337929,0.04482717603289111,0.08533926678547028,0.03405852357386243,0.06223367963015124,0.06786947335592408,0.08887913719393495,0.08040051822146078,0.03638779939891771,0.028190276600063395,0.06606770410557256,0.0695776576825713,0.044581894124664276,0.021446528165765318,0.01265954407656962,0.09410254556731738,0.05432552772102811,0.017754050734436772,0.013206621905216254,0.04178479077066506,0.04177865473387899,0.09822454206697549,0.07644188620680867,0.01535143502577148,0.05891502015410497,0.013746636777390398,0.04684847094294079,0.01468219894672742,0.05776897897910761,0.019393313303601306,0.02619633197868789,0.02446833595088629,0.07539466260357815,0.018099544640318127,0.05153846969622638,0.045451349259121684,0.06863286805936528,0.08163319907784518,0.06994019525596862,0.0845309559639074,0.08099495775003956,0.04780751325588308,0.09716630915757317,0.07527036885034834,0.05240516665201362,0.03626210418198367,0.02518734785254767,0.06589831067377717,0.07683797492990338,0.04032141548792323,0.04977072458200412,0.018557272426138412,0.05934406375381507,0.025934621426119964,0.09523126155540282,0.018193128407299742,0.06321351389229644,0.041468702684771985,0.034887367418014355,0.044100945559277384,0.04518477871229295,0.02956669167303448,0.0915671888991235,0.0676466710049324,0.0954857775997927,0.06565445019083807,0.07266652125511949,0.09216206835979576,0.029117129629165184,0.047444857214778285,0.04902964688221659,0.05760675041175583,0.01962133360184741,0.08713173910344298,0.06775888082682473,0.05742847409448767,0.06571326659057213,0.07401292024566537,0.07833378451280995,0.07143440687537869,0.07375741425570137,0.0760556278978961,0.054162029582105135,0.017884780641076174,0.08443128320917621,0.03328670068333601,0.022537469864070993,0.03194203268291977,0.09694079770292274,0.0690608804967103,0.072914812278386,0.0129225870494496,0.05531062919731799,0.032532129703213904,0.04200363640573456,0.03686125016618995,0.03641476238715492,0.02975691484920588,0.04666463169263805,0.040747922940783964,0.07483602186959763,0.08723082625701677,0.09963266868621791,0.06379261581022833,0.0818462026106659,0.040065715671817465,0.06831728421212639,0.061778435015416744,0.013643092586249532,0.01671294128524135,0.07901465957199441,0.057436849960144414,0.0369516007534533,0.09854993522778614
Lubricant_15,0.035317387745535854,0.06520042904037995,0.02753853872258434,0.04756881958433417,0.022311858597629512,0.06380906653921785,0.07342348617112025,0.011916512592282163,0.034552437894751827,0.09439710695351018,0.013077329251689227,0.09222740857404048,0.05232631777720121,0.051666965328872654,0.037054950406385415,0.039089803814640056,0.07386960637387849,0.06422851801435234,0.09832377729149551,0.07751937751771966,0.09352978973239756,0.05893766443223406,0.016325220835776956,0.09265699261137786,0.041176504044750956,0.08891986918605353,0.06444791228054533,0.011577411790788389,0.04157373019968861,0.050002609875543544,0.06006166600527619,0.05434828078621137,0.03008757538113776,0.01878193152825118,0.09500028690072553,0.05195536305599762,0.09461595297997552,0.08340248234681204,0.08181717515149835,0.03551818136636399,0.06408378684923538,0.0874944138868134,0.01705332279797887,0.08177122984586331,0.08305023375822655,0.03558227183018854,0.08735069536245904,0.08311471401909633,0.048611972716936104,0.07610066810799178,0.05371484384909101,0.08490905310784015,0.09317844637576868,0.04070044942486504,0.04252697482035263,0.04204363356817391,0.07863829081545302,0.09404962863806278,0.08268503343606234,0.03280191464730771,0.02844588205641796,0.04268266448797737,0.0918718726832324,0.062228518677203484,0.026927575318973926,0.07043882438340868,0.06117214049282291,0.03494516917476476,0.0213994907817345,0.04844606161019092,0.07068510181735022,0.079738338034416,0.038151894416896544,0.06890253323202483,0.0680771611302576,0.013650944957245554,0.07260073446925719,0.05779134415472165,0.09695587622554706,0.07748866257576699,0.053646435867172666,0.03501741855456922,0.06440960334850165,0.03590776863895857,0.02171054465047329,0.07480966379642862,0.07831237935965443,0.044081958104208875,0.09228921629482904,0.0653689376780651,0.053882781999598034,0.061671530611762664,0.07072938957993694,0.08807079401605339,0.042062568947946515,0.07604807451490804,0.07602677967534184,0.07301985545824302,0.07380430359005767,0.09650623597680352,0.036558793344848885,0.054710296622732635,0.07185958955846965,0.015972284196513177,0.09011703525839918,0.05185013950658203,0.0786123138245898,0.05956412050177463,0.04814936453111698,0.05660360852435625,0.027639942307957695,0.071510096005112,0.011331657361911511,0.05292485763106675,0.04453114205412906,0.014531409864299839,0.04829642517324831,0.05344531598019466,0.023261846264595855,0.042642465929811454
Lubricant_16,0.06244833925811423,0.09473406785719578,0.02737800514370258,0.016770381572432578,0.07310169651807864,0.0888218268648285,0.06800028231089623,0.051388130930893644,0.07326000206188851,0.07717814377400448,0.033367584152031275,0.012265296006025692,0.05316484122013559,0.07460261427730729,0.02901546746470203,0.07268549013702039,0.08456083021827733,0.06437600487949353,0.04244854690855177,0.08151635996635745,0.09396772205754064,0.026375818650334476,0.06918807460786795,0.023476736877871367,0.01693361842459115,0.09785143224630383,0.040174191516788846,0.050372470549341485,0.049900875585996866,0.09976638483893797,0.06787483691010862,0.029672764474606712,0.05177353481797391,0.09274316902543409,0.05817688461286275,0.042139864772538414,0.02103269138725583,0.05290407547018939,0.038808371826553396,0.082380563041705,0.04365747930547192,0.02695381663714344,0.05041179407505731,0.09198065087175002,0.0402903727616104,0.03994154043829713,0.05268602933726462,0.04002747576542669,0.04356378759763278,0.06767672109320823,0.08851244212235003,0.07109354766385417,0.010993061332157833,0.09203862247271413,0.021107792816763584,0.07149854391706026,0.03058028457066323,0.014475742872152822,0.08139468489987048,0.014851032583876992,0.04477774939726547,0.023294345662071052,0.051003090952059245,0.038667636665450325,0.023393469926862216,0.07762834228786283,0.06138290745098246,0.022934227711779054,0.02048465567403074,0.013836774097237162,0.04987809854133469,0.04368232386015446,0.05692679146921153,0.04304912165533972,0.05819676804015331,0.04200571515757476,0.05838346324415846,0.06703948197764102,0.0232634046898298,0.02038010678957384,0.04964977978275299,0.01639597257684538,0.050320167226169304,0.09714270507364256,0.08063042302407031,0.09832257504761947,0.08517978172644121,0.09320833518244144,0.01945424547980517,0.09971020799042739,0.020220456577492753,0.010584731344639537,0.020967640113256327,0.09597849796819984,0.04421734328502271,0.05546111819152512,0.051087967191956164,0.024723394690137394,0.0360885449591796,0.04454853148828409,0.04292560420210685,0.09616864447696752,0.03381249216489424,0.08636767367182659,0.09869356499819415,0.07915769095159567,0.07075092237768779,0.03917015043148859,0.016914666608570446,0.042624256846369536,0.060834948405093216,0.08397492109361201,0.05377679118313263,0.0314393177661744,0.06716684719000385,0.035561411445483165,0.0148287286130241,0.06649145029766813,0.08392281023321785,0.08555594518518297
Lubricant_17,0.03775765746673725,0.05860327990372216,0.051007090798487205,0.023671853236079284,0.04675050092823126,0.0862412037069863,0.04396014050872748,0.028634345221511114,0.022907726201292486,0.014876792915428856,0.03600349700676991,0.0809751338857017,0.05973797793375797,0.08234024139848507,0.011723154527921565,0.08540931419920449,0.09260359064697214,0.013487498628318597,0.07429460393724913,0.014878520575704766,0.02868532081325978,0.05090248335916762,0.015469848025777937,0.014154122448439634,0.05596086720493918,0.05037834040834108,0.04744999644095238,0.06677577836995015,0.06795140255026967,0.024029640795028943,0.040018645507042025,0.09374760502969691,0.08234774913293673,0.031593869643483624,0.014270249664158944,0.07990988416535462,0.01739362340146858,0.0542825973655338,0.04146443506946313,0.015147621684275386,0.02022130240772243,0.05714605116046534,0.07671107854108193,0.03185950921658065,0.04423475935864748,0.05198792762896793,0.011131627373415543,0.09673339858726279,0.019603818344317556,0.05921454379971948,0.09622101887824047,0.03330282493338747,0.0435161794761015,0.03146231837140908,0.01250760827815779,0.036141006412163786,0.09707756967973849,0.07757858661985113,0.06330633476754571,0.06373752165250678,0.09094754182085509,0.038801188374801385,0.08432167723863197,0.04525403080564675,0.07487126934393953,0.05799797233426365,0.07992470714540185,0.08217632458447764,0.041192240846461115,0.02449321691043615,0.06994122481119357,0.03491406747905082,0.02753813814045397,0.05414937725255927,0.0778293402344026,0.0822295561495869,0.0538919631177294,0.019142765060593328,0.037398512474314,0.09387719309607957,0.017748642849538372,0.092478631356732,0.08047581914555489,0.019357553358530538,0.08182154631972904,0.07924338852794245,0.048769476078241045,0.07208254377195944,0.01122876384621711,0.016882993973044956,0.03807347410863756,0.054078225046126444,0.026084263741231038,0.040434492278404496,0.06141851782937486,0.05069517965228358,0.010482134263160999,0.07777237127630765,0.019004513041432313,0.019428887909764797,0.021851010909280183,0.05463880555942179,0.04295247170379158,0.07731210085133952,0.09283998522789653,0.022956202784022203,0.014638445388366856,0.05196218383158809,0.06649175819675913,0.06607436601638728,0.06489556781655344,0.045170071659834145,0.04392235610128862,0.09667292805668787,0.09524841838751565,0.04341891841498678,0.09520442094681637,0.05959404198667324,0.06619320837466397,0.08156005819765003
Lubricant_18,0.0935605549162566,0.09272651797548384,0.06801967167992036,0.07648303969116743,0.073268979076573,0.06031000334127425,0.03038115035701422,0.05003261766433115,0.03949139396150215,0.09388012610300686,0.037769232593379144,0.02119706428577289,0.0429505639154871,0.033402320531477576,0.058352749310310384,0.02293448521417875,0.08712797651595706,0.07178145504585128,0.08388301932632232,0.08876464680824987,0.08158980095165391,0.046544285281877075,0.056019968302417865,0.01610851549551786,0.059013764996849113,0.06722714445541442,0.09018366389853674,0.03615989749446289,0.014733592419539268,0.0814589975993968,0.017060511128919677,0.019713951555068474,0.08696505259386178,0.09303528795302395,0.0293397230814473,0.08203042732718506,0.08331282437851512,0.034916030133078674,0.08946522323511887,0.040806884025513815,0.020916499614347685,0.05997173348629757,0.07186277003748702,0.032961117454387484,0.032713227517031686,0.06419739950611482,0.07335429880541809,0.07392423262177047,0.08662262232292427,0.033790654138516785,0.03992824407559805,0.014162309900381295,0.07078595102454048,0.08596271623771974,0.08648507707153949,0.09814447949762674,0.022535605477839574,0.09650127502997978,0.018383181158440422,0.08857485195100165,0.06550400281844414,0.08402235254655284,0.046003228647708026,0.07613727691010504,0.046983914671559816,0.09346913775935968,0.062315363314148185,0.03682689640197887,0.03066042542738428,0.07942088523475783,0.03500728796343604,0.011627369106558106,0.09797827567297135,0.04880685978488324,0.04026262803483556,0.06483499319345999,0.08657882833274462,0.07843769512219989,0.027160980531563975,0.03753775066999963,0.06427529595237291,0.05116411346608125,0.07249741611869279,0.016496441684063046,0.09767099470209942,0.03788436464403911,0.010108283786376036,0.024301975109471796,0.06255355657784842,0.012615595192388342,0.018309130377841022,0.011413182412763269,0.09477311559525478,0.051993004705012454,0.038265362070333674,0.09131028037999987,0.07462110673593135,0.013709481883469956,0.08430151374093314,0.08192404608988703,0.050479070029983315,0.06218953528527084,0.04255042667867073,0.012706161687060112,0.06715460721172171,0.061217518619527865,0.03415968357264661,0.05820515857608106,0.03910087299193139,0.09140572557768327,0.03803439404428813,0.02375641159021696,0.034157520699584755,0.05773140289599388,0.02903424068620085,0.031023462043914575,0.018029537283400933,0.012158226426087779,0.02113204354702153,0.02399984374388051
Lubricant_19,0.08415166902460933,0.015009996893462751,0.06811040413810168,0.019468016104028957,0.09453952570495038,0.05406303438819362,0.08181679963878928,0.08849646662017951,0.030801420683540498,0.02800907976025227,0.05163682291037307,0.09864346119003678,0.011190228199226727,0.07645549093073811,0.06326077187812743,0.08821076387880325,0.03315307440921099,0.07162635871128122,0.018674889081811325,0.028121145451787045,0.057941706500107736,0.04268788481502229,0.03370962359299724,0.08938368939939043,0.016805276280696876,0.08384552997009148,0.09823443559143497,0.07383849581682507,0.03245188610833688,0.09518638040812498,0.014770913972406863,0.036442661237312546,0.06340579689430997,0.07633472384967273,0.06579237053295833,0.07596381304341694,0.08065126081556262,0.03879381281285986,0.013874691586387758,0.016553293405695634,0.06530561230943706,0.01777329984965276,0.07363265683494638,0.05463661100790726,0.09153716090107969,0.08398998521593203,0.09867331233452968,0.049613933339787995,0.0857794051090958,0.05638222594572725,0.05556965207492336,0.018517882917356947,0.08987393019512502,0.08462085110988993,0.048692241552032764,0.015059803213981376,0.06601417015828914,0.06448404595763119,0.06929691167112899,0.06676214658205248,0.025476950657306645,0.07906033569488119,0.018231074611241932,0.06475970039062523,0.03524204385959732,0.09163399489356587,0.07486044777090012,0.08945212319121638,0.0742987205818575,0.04376192657749057,0.035125807462017045,0.07794047436550465,0.09513611603945386,0.08445194319773608,0.014273797961648703,0.09389158271048391,0.02374689057495044,0.03557998710319113,0.01727776845479182,0.01756987537774107,0.03828426831274641,0.08339458061390911,0.08259929746680598,0.03453961174739942,0.05951507887331687,0.08659147385236265,0.06527207344048719,0.09362974471238918,0.08833181571438828,0.011298416478610719,0.0445761736309179,0.03658530900860021,0.03395288529914436,0.039787259987570475,0.028360185457145498,0.09357474744689322,0.05315233633544699,0.04337915107865937,0.052507800506479116,0.08158634024708213,0.06939427208246772,0.020700307924770556,0.01858247424633529,0.027229263421430255,0.018012351476145418,0.08201571670201348,0.018613139263310353,0.04688742602909521,0.0871124558853252,0.06184560555031035,0.05497573847534203,0.0855459636973117,0.06962729959125766,0.03440073470581102,0.012408629992197648,0.02487173494151583,0.07207484911301647,0.013351113538085324,0.06663095630913343,0.0819933045623721
Lubricant_20,0.01671956021667783,0.0993063757829787,0.09152119718419052,0.055209758183572884,0.09330158419787418,0.028829830038948775,0.0757889415318463,0.06128777129910833,0.01505617216777165,0.0553806584470487,0.09038917246492074,0.03129520914663116,0.04738752398861458,0.06126811148390644,0.09740857326709465,0.01601349911614209,0.022164022893993864,0.023967576016297135,0.06874023781963998,0.01489670537365098,0.050974897641336,0.018593266913226162,0.06903948362216122,0.01894372163085242,0.06393444890335957,0.04173800734510406,0.018242514361209605,0.029161501035257484,0.05156548549528401,0.08661279568881185,0.039358191114198214,0.03859562850473087,0.06044520628515662,0.03490137276486444,0.04915359681797745,0.03737805631586648,0.05958273944497928,0.06381110619386424,0.03636620032602411,0.09748583431363393,0.03422279191402435,0.02026161074516477,0.08327819283971716,0.019546938361929958,0.07656044975996455,0.02654344140794368,0.08833529184863019,0.08801397903501673,0.07457880705220361,0.038183888806586366,0.02279483775840637,0.09796781717576013,0.04581643629985031,0.07956954972863818,0.018732933801142743,0.06802192086032495,0.045531356800121894,0.011659651162407612,0.07279626244824862,0.03206660077795649,0.0784155467700517,0.06214677755572835,0.01699941529073384,0.030379417511578348,0.08680082292166232,0.03828664106542829,0.041852681695258916,0.0170999493962153,0.08119517730888529,0.06818552439076876,0.07788317312325284,0.041106408976738944,0.04679599805577885,0.018764052248334502,0.09677156058598183,0.05384993315513006,0.09311050186455458,0.018780966545691738,0.08890067590126537,0.09518734549495746,0.07053839376287688,0.08759631382710875,0.015720245724585455,0.01653133301042021,0.08647273123287451,0.08839052758602399,0.03285362003988781,0.02591231536900162,0.07700848088928486,0.08558731401458781,0.059758175352725235,0.06845049563859482,0.09463398575887955,0.0721953516937936,0.07891773307736066,0.06819220056219621,0.08543955776500388,0.07304179300624955,0.04168451757790189,0.07138995313693984,0.03857979320405514,0.01880488967964261,0.04882723113508735,0.0743971903597592,0.052218483798365085,0.05963224415273773,0.03464114552564839,0.0924532286970119,0.028237348832487408,0.02174710982063002,0.09731276943024562,0.0574238690354815,0.031037045544193426,0.013288127161456713,0.011050330570103635,0.08467707542224195,0.09305923636779345,0.01743328947590688,0.09057211830665304,0.02286462586897517
Lubricant_21,0.01677950502423333,0.06060330958592597,0.010563055375138127,0.07989546593272423,0.05725037328417195,0.02497434575247454,0.023666997124855878,0.03486189122792881,0.014444757479889471,0.05918892574620724,0.050969061547507535,0.02527209460328223,0.05728587907100282,0.04297820141090333,0.06211926241603714,0.05973749097595395,0.07508530976209817,0.0676847612748874,0.0287853916391434,0.05303103234353165,0.06230598350260601,0.015289305488971727,0.01977190471827743,0.04144624885954438,0.07640398504613073,0.09902095245382905,0.041809410195127295,0.06821179960443328,0.05755594435548208,0.03524510524423282,0.05609136191552563,0.05233033987142164,0.014086620269722506,0.015208197894288223,0.014203774576737547,0.0263114584915497,0.09417604443595444,0.06736604635366106,0.03769078737277298,0.01759860884933048,0.09340609506869119,0.06862235068887523,0.09485526646327452,0.07765454269358911,0.07066295395465001,0.05340508007168191,0.07835135469483781,0.05595327940069941,0.0758681688696597,0.043339381955520104,0.08577489387819472,0.04208915906220176,0.0335809437818825,0.015146075317071149,0.041813626446272095,0.025527112213949335,0.032841642351771415,0.032387059028213816,0.09672547201428291,0.029812659620853915,0.09939974500131607,0.049810543698277615,0.040379189199637656,0.08607062680467625,0.0348392220906762,0.08519938652023774,0.05333784795108996,0.09067394049650565,0.02350088757494133,0.02634710939176116,0.03357209320926387,0.03492338448414335,0.01623709013531153,0.09007553430822708,0.018351671126546093,0.016360159054948274,0.0442911883016087,0.0641021291734654,0.06650652615678744,0.044484546440813656,0.07517330354245746,0.03636890372090845,0.0312678007803605,0.03930330775274088,0.08269231437210121,0.03777289848068118,0.012776377836595703,0.08407427653677875,0.06941959352624118,0.06569662937015723,0.035258798905666494,0.034170072752679616,0.018953784411196568,0.08234374229969622,0.05090893365192446,0.04273464132665939,0.06825013207541743,0.08784679228577169,0.0979308853803538,0.0895573364039367,0.09311687802406257,0.06203237821412629,0.04115881387800315,0.012345912772392904,0.03411486195535303,0.08694268118499787,0.08479618243336408,0.03327268136835654,0.04764118410671075,0.08568166819534125,0.07869132786167245,0.09500089508066385,0.05146995933339581,0.08674649812573648,0.04708748918616713,0.040751228877381966,0.09443171939340857,0.042438793473477086,0.0745222242882184,0.0800782901893667
Lubricant_22,0.01032712099866711,0.06227554543963929,0.04282499767001236,0.09626164088240115,0.08284042404085083,0.012547947186724693,0.022206381632479726,0.017114900328994542,0.08413997539886449,0.029140251489639106,0.06814292233038113,0.09416872249698653,0.09066922825934919,0.0655473503889816,0.010008708675523616,0.08767597987992828,0.07927061893549149,0.06742683085504758,0.049899547758134453,0.07018768115648577,0.08559297842947433,0.029713186367039693,0.06339175914713695,0.07082187880893602,0.0790527038080291,0.0929267672942476,0.05430401677448492,0.0464715758439941,0.02498055381198013,0.037427613731123736,0.030994919775009823,0.010609282668146522,0.07846560236114289,0.07670454329421507,0.019449036168608214,0.0443060810598334,0.08852575073980289,0.08175326520819053,0.027628746591653507,0.03158764877061909,0.07494521035451676,0.01672138743503741,0.06256720827885318,0.07821418046355715,0.06642778435126094,0.07685710096293168,0.040311354768562915,0.06693432751239681,0.028855639444543203,0.054578843454639515,0.06986324562873762,0.03725765582932095,0.0383624987806359,0.036015090725792336,0.019268797084183664,0.03702714388176212,0.022547186615978935,0.01086867851520881,0.09663808977998617,0.07846141428422376,0.010973279208565308,0.042749655694031934,0.029003414316970955,0.09816399777883848,0.0760897137485832,0.08204503488235451,0.0819834161896768,0.06262877839580416,0.07234573726889829,0.06909392342572782,0.026873462296217183,0.09528643630011474,0.0669645018220905,0.093063919705973,0.041568656945690084,0.03011914538527652,0.03685503433007297,0.0772032854541727,0.011865850963706369,0.03556935275248241,0.08702175423334407,0.018689839574182517,0.09867927224616431,0.06063451469000263,0.0970360395842794,0.09872459396705965,0.02813976213073202,0.02679030123722649,0.06724752792114674,0.07373568153212612,0.057771308082436516,0.09659387201743902,0.01164736954573699,0.08880477876239254,0.06676701661926587,0.028983552685558585,0.0745353276549099,0.07333187141018295,0.07138812711532712,0.06502176057203875,0.030809441178444474,0.021732669770796905,0.09293134836584653,0.08570971584753105,0.056575804539089135,0.0781745265601056,0.0842489662420638,0.05336750308245166,0.030782381239441388,0.0603872644093147,0.06098689957135882,0.09234298591615699,0.030766464286304383,0.05472987401430693,0.022349665378253752,0.0964503382509855,0.07273691580327567,0.05472008220633661,0.096815958520473,0.08396856488177534
