,Material_1,Material_2,Material_3,Material_4,Material_5,Material_6,Material_7,Material_8,Material_9,Material_10,Material_11,Material_12,Material_13,Material_14,Material_15,Material_16,Material_17,Material_18,Material_19,Material_20,Material_21,Material_22,Material_23,Material_24,Material_25,Material_26,Material_27,Material_28,Material_29,Material_30,Material_31,Material_32,Material_33,Material_34,Material_35,Material_36,Material_37,Material_38,Material_39,Material_40,Material_41,Material_42,Material_43,Material_44,Material_45,Material_46,Material_47,Material_48,Material_49,Material_50,Material_51,Material_52,Material_53,Material_54,Material_55,Material_56,Material_57,Material_58,Material_59,Material_60,Material_61,Material_62,Material_63,Material_64,Material_65,Material_66,Material_67,Material_68,Material_69,Material_70,Material_71,Material_72,Material_73,Material_74,Material_75,Material_76,Material_77,Material_78,Material_79,Material_80,Material_81,Material_82,Material_83,Material_84,Material_85,Material_86,Material_87,Material_88,Material_89,Material_90,Material_91,Material_92,Material_93,Material_94,Material_95,Material_96,Material_97,Material_98,Material_99,Material_100,Material_101,Material_102,Material_103,Material_104,Material_105,Material_106,Material_107,Material_108,Material_109,Material_110,Material_111,Material_112,Material_113,Material_114,Material_115,Material_116,Material_117,Material_118,Material_119,Material_120
Lubricant_11,0.18440535002358893,0.13483152163444898,0.1449759943394604,0.11314178048093598,0.19450685193857034,0.1156414678461958,0.06881889928102407,0.0813788021045197,0.10302484967180826,0.15192536634946088,0.14815448913585402,0.1267982549748821,0.18695168442349153,0.17203733728880113,0.1914393574097287,0.12391718432197996,0.19247049269099367,0.16653587348306476,0.169269505785519,0.1740803375467587,0.17407086773003014,0.1862413555707976,0.09672014363618067,0.1883218501554775,0.19089002343542413,0.15194695176310016,0.12800501695309002,0.1861236499564449,0.0381859165853852,0.06996812608254674,0.07256967570301458,0.026569372200947534,0.18471809710642365,0.03782751616435984,0.1835309264161503,0.06535117453550357,0.0856017513509224,0.16886365810404305,0.09934220721160662,0.07773786454242962,0.0397692506985215,0.14325199851037776,0.17573836226284592,0.03270886605443165,0.08852077351207804,0.15838042790067436,0.026990143605964332,0.1869667024406605,0.05767623549731425,0.1303416186088092,0.0938633025097991,0.19764226769637933,0.17311909507788728,0.03301999745310463,0.11405885992278392,0.13452271158463258,0.051945229829174766,0.08360120956282983,0.1540548311606426,0.06012835222656446,0.1589108178752723,0.09603058271977144,0.07636882461780405,0.120255549644585,0.1794471516186523,0.14799202425815594,0.09275966603625566,0.11014497213158066,0.1429949867133749,0.1877502557491873,0.12053211270588297,0.14637710793310232,0.055678766380846206,0.07087529656336382,0.03400359082095619,0.19779667641017074,0.19571107648852828,0.06387028512341093,0.10586242182484487,0.1753329343250736,0.14741364368953824,0.1268738047175623,0.09370751711417025,0.043019285852873776,0.04317476440022174,0.03771840527936698,0.17899599608070513,0.06827783095916679,0.17050309305797728,0.1692620473256366,0.02757108237203755,0.17939074549121967,0.12964082420607603,0.10576345662478912,0.11959334252024617,0.03298822788520127,0.053985785505468634,0.03868955508385246,0.16467870715007743,0.14086181222935004,0.08146951567640964,0.19430014157534634,0.18552556686023353,0.040743772158385955,0.13720169064989418,0.1566404250260923,0.19873576838231755,0.1623858786071109,0.1375837238411855,0.16469576198201483,0.11360998109769647,0.09354091711525321,0.0687236998741727,0.02666654499623007,0.08784594914120672,0.09518267419110586,0.09572711269632285,0.10046256347051469,0.10129490763009844,0.15716566978493635
Lubricant_12,0.14150878072459191,0.050084572301141904,0.1683268183923437,0.02486245851352055,0.14940367121031203,0.057187743986615136,0.05162086856002544,0.08088041945353679,0.17562451579373578,0.13565259171052246,0.18770741689845888,0.03728894566281399,0.15508404005093915,0.18248636163226706,0.1695471981461988,0.03402069661115276,0.08145160875989436,0.09911073260647833,0.06931554718802511,0.08256991939721946,0.18992643804434003,0.18056502642415215,0.16281210800145884,0.13313726662744482,0.17084129768608317,0.15603275282031087,0.0767827483622903,0.08449145769445919,0.17075649428206735,0.023886790941913705,0.1717639120766378,0.1053114055212102,0.16229563029023858,0.1374837859556202,0.16691249390035845,0.08520478727974194,0.02578202438930025,0.03301501733863196,0.09701945524057518,0.026358133125379147,0.04917876942847448,0.028295851301182236,0.19255862880944508,0.15165635299737132,0.09938725805205141,0.06084614750943286,0.09441646103890625,0.18792610107023008,0.11322153257759754,0.16929927811776527,0.1818753337145811,0.044852289526615026,0.16861848662073362,0.0808067711668013,0.06560793812515364,0.032234861587031434,0.0884349307116474,0.022379655756218864,0.12261099936638016,0.06740765141912847,0.18493270761957334,0.061162670558572385,0.1953277753163386,0.10165374722492994,0.168977026553892,0.1206027696223734,0.09922719670091891,0.1911614125409159,0.17087227248092393,0.12300338277138348,0.051141674835566885,0.03642126367106732,0.18591761420922315,0.11486987250916801,0.11565316587860489,0.02230964430622827,0.025195927804207843,0.032456085346568506,0.10412792607675166,0.04878027636377734,0.06621525174408498,0.02188472356022079,0.029276958290395536,0.08614930282451164,0.19502114754883346,0.02991520558191436,0.15941261534727544,0.04874790205691257,0.18228855589637774,0.17889966383092448,0.1820575438520591,0.12051739086091005,0.0685045305721577,0.14700051956056276,0.14276588985659727,0.10292587567520711,0.09721635889713365,0.16429674612375011,0.15856014113403644,0.09369116972639083,0.13254606460276394,0.022895757373151936,0.1957474786762933,0.17635545722560267,0.18232013316059162,0.1463769428630257,0.18745933095943115,0.13502897883999612,0.07409618351368503,0.06730824700697222,0.12559682984746204,0.02642849925081034,0.19408796081380192,0.027731757995100574,0.07685325881753546,0.1443021460053505,0.0782859202787708,0.06657811524866912,0.03278446298351141,0.08448148327599778
Lubricant_13,0.09649855819525206,0.13919049327871902,0.18837007806841516,0.0884282744483271,0.03912852537508857,0.1272803147954838,0.05841816215333022,0.06228181748398075,0.17082924765579036,0.0932630546182533,0.17329355507370048,0.0994222515642174,0.18748688645683617,0.06365861541743939,0.12438146654052254,0.16664568464455576,0.0853942203973504,0.19962062290306207,0.04721990279020066,0.02682372445680712,0.025116598126561085,0.1354415461266928,0.1759223961433669,0.12483822508569654,0.1667652323684057,0.17793726936626586,0.19892082732781616,0.031960279576802385,0.02277448090816216,0.18180008565460717,0.17612034838958948,0.03524933063495949,0.15277491991199285,0.03703393568809806,0.14247900513993672,0.16185015437370237,0.12514428431231228,0.06951376751210327,0.14149389707039914,0.15689813353334522,0.1706748766336216,0.11205475012754358,0.05015765995096904,0.180121931453751,0.10315039962760256,0.07316863955744968,0.06516869179554258,0.021856841245672793,0.1681398950651605,0.16418232624332482,0.09510913927014232,0.0470201561575887,0.1768534942850106,0.12151411689688614,0.06738386617815793,0.08718867019464227,0.13180604565916554,0.020885388156301123,0.07765843492938979,0.1070695414076044,0.16358006717451004,0.058845339078265696,0.08342855302973329,0.08871187138731437,0.08487602627767923,0.07377389914378857,0.18381190170443665,0.14194491446483595,0.13208711732436354,0.03682892864649222,0.14074175229772806,0.11324995795997238,0.06351345596045861,0.08414789507677699,0.17120803722554404,0.03984722278074812,0.06316892688245375,0.15230579400394717,0.1587604450099767,0.12962155760909352,0.15224099103873026,0.12137175872448874,0.16165883944920026,0.1411556966081601,0.06322080564653526,0.13093783386134722,0.0616649202390651,0.08713591531171756,0.09388640850122783,0.1743317363496572,0.1412876457984342,0.07962589590716553,0.04893529269308083,0.16653199224321383,0.18893130270418285,0.02283322281990672,0.0492578247955008,0.1237904225093313,0.10570977937212442,0.18566551912523996,0.13072184087087596,0.06130145074984744,0.195620636585066,0.08110386660260346,0.15914474626259636,0.18865695144605085,0.16695649675072502,0.12426731597036467,0.19535638593579155,0.1296947584472198,0.18997921573403168,0.15580441814514281,0.10796533488658787,0.14841661436401837,0.03321615177422019,0.10817313847138821,0.12087819924524623,0.05001130530060659,0.13590677931833714,0.04728263392673182
Lubricant_14,0.17451741581226782,0.11329070614635367,0.12533706033243489,0.173008082751767,0.059483366913516286,0.10340251371244524,0.19226656875157855,0.03896337734343383,0.16928600588469345,0.09238648785776456,0.14457993543939837,0.1575623928216369,0.16221362442185785,0.06548322688890051,0.1885783568224687,0.16079103921416432,0.17770749232422187,0.10780488364582302,0.09857078928460766,0.1647549889214092,0.09159215344333407,0.13087794333974676,0.16865700284912158,0.03213835349415689,0.06631110396587517,0.10743021700272444,0.1822246462656137,0.17559783096539452,0.19088129415603072,0.08505098521337141,0.06942183233996181,0.18951156733385333,0.022335829186998613,0.09103498432433414,0.15612505264229573,0.18181671728888701,0.1627128488968793,0.19716892977930436,0.07484740059718695,0.13834551405382764,0.07196660839466724,0.12603728520172516,0.12745311432966946,0.04050795074838427,0.021441456620893924,0.06952178645753622,0.15203954516317703,0.14841699406652448,0.17753299540497527,0.1304441370015771,0.02812105009531602,0.13727273581529842,0.1162772870407393,0.08281420884198917,0.10883277624020907,0.10969232610046692,0.16970584431753147,0.1495897238643247,0.14801423448480444,0.13670786892106243,0.05580586715752721,0.18361734095281063,0.17880019081929666,0.15628808545136297,0.12223917986058119,0.07200693930224697,0.15730813873025,0.057631724986171654,0.17115012151881104,0.06035578051724405,0.06097768689200582,0.1289833351951987,0.18925738775839349,0.02166511217378024,0.08278832623303714,0.11515745416681616,0.045703511873293676,0.11828439900919509,0.02256408309495579,0.05728013585772512,0.1028833564792799,0.15136734684259145,0.08704497490437661,0.03929766787300037,0.13179510120893967,0.10330861026294468,0.022485007926394754,0.12782038912974472,0.05381497514560095,0.11931611451365737,0.07940959835072008,0.17228877455223116,0.07145131067085492,0.03807330691251072,0.07900273033368573,0.18406889872374235,0.13464063790854622,0.06121705274069918,0.10482126583352137,0.1806200015637219,0.16887636218184707,0.0921200450825184,0.14824696620842218,0.035694639328971024,0.09295181922899526,0.16727829375050787,0.18836818255062943,0.040159210290740474,0.17970326694255984,0.07261685973877012,0.1360091281732293,0.16484489271585853,0.17663727840792096,0.08652336560170927,0.13953664826291529,0.10117827408001245,0.15071026599153242,0.0655463629715225,0.11328770223054457,0.14033475052090352
Lubricant_15,0.1411595613209058,0.11537064987719342,0.032741007208424475,0.11273057887490241,0.12054991589695598,0.15555436219422028,0.17566738563339848,0.0436510366758832,0.05860813920745769,0.088583417599467,0.15604072691831905,0.15321701012238645,0.07956838378562572,0.135593233469679,0.17808787697347417,0.0812004823535794,0.04506286775014662,0.07985743459064637,0.11987029159021292,0.13477778012250516,0.18482703779238852,0.15813484022539048,0.15883796618603344,0.15870196537221887,0.18797232102454725,0.14528807427750645,0.07327947129854456,0.09222616598895822,0.08449398573572932,0.06996408750484029,0.08169841276550334,0.07480772362887743,0.13597159073214352,0.023923408677142127,0.10451821423659054,0.16207275080898484,0.1673255709609457,0.17899386705589457,0.08155100992422461,0.1295102133730125,0.023318680029384458,0.043182312274719595,0.03790809257229323,0.15465552019354875,0.11297203074929388,0.10737202646150211,0.09913352037656528,0.033669695185136836,0.03730704703390219,0.13064816502526025,0.10133930170827567,0.16232516721338539,0.1995099699116087,0.03686745944579576,0.10135650716246303,0.09609402201881682,0.10589791363204937,0.04324243614499369,0.1723224613463885,0.046694564148027355,0.11851267496404372,0.03780285277043203,0.09283143354573897,0.12355586970330161,0.1683990262327727,0.17657270231076239,0.17520666998038895,0.18497439473897795,0.03240819750836232,0.18791054439152483,0.04994817473517309,0.10006483947115143,0.18999598082762686,0.1882780143484237,0.031405483777714745,0.04856328861416147,0.1548048956112734,0.08617431720399436,0.04204050202982965,0.02762385042260418,0.11027399662680355,0.06886731423350281,0.19684180685935576,0.19895451377229872,0.17607076943009797,0.16587076017365515,0.020304949104582838,0.05688038551990418,0.19501765789886286,0.09868339470644984,0.12165401704003455,0.09914593593212305,0.1850884085077492,0.02740151943892324,0.06028934432346558,0.19645575241715107,0.12804197291702946,0.19854394045391308,0.11514291745153277,0.042020181434959655,0.04984204266698747,0.13792547769418653,0.12829822572560967,0.14941674807167585,0.10200513434966327,0.1378945850575498,0.19417655933657757,0.12168871063008954,0.04062555147524208,0.11415205275025155,0.02336324047902816,0.12420869641073659,0.020378336723410655,0.057924077090549156,0.14345880016502258,0.18413627205336894,0.19287866360240996,0.05346324243625569,0.10626164243904226,0.06355082488662625
Lubricant_16,0.09075060691201271,0.056328186284296616,0.04410859014927589,0.16132088332727954,0.03090172627200055,0.06402050095855834,0.1258853151859887,0.05914677675096115,0.17924328781154122,0.19960684182899313,0.1019335970753748,0.17573372062245746,0.11198486982025854,0.06875341916373291,0.15174231885397776,0.16146306751734235,0.1612406003119006,0.17516444738691456,0.06492934225137412,0.12474181972751311,0.027348800668717824,0.025732855385988643,0.11038149967402879,0.17437562328758127,0.1602577926724162,0.03746008282638317,0.12663046028800867,0.15391383916200607,0.05920522351079596,0.09096831530743965,0.1410400220377826,0.0786801692529468,0.02714037386314312,0.07827251831024615,0.04332200118856053,0.07170980120692322,0.15802395499817767,0.020791256187180217,0.18993168875171618,0.13934001155690282,0.09510939030561065,0.14641262230437566,0.09543515747864961,0.0769863019832868,0.13305440523569606,0.10361659609482951,0.18668969638148925,0.07609994640105971,0.16212901518952905,0.024215417639401417,0.09422905413304158,0.10018030930232374,0.06172480243535497,0.16888827632493553,0.07331927725569795,0.08474510912132972,0.04912717907473791,0.09414531131567627,0.025857276056420585,0.03058386048005328,0.03546542583371785,0.11667771398140575,0.13740653955344168,0.10830641553570151,0.05196690220572829,0.07971935490677164,0.06103902809161131,0.15504528669570364,0.09113409956883271,0.18818184127044701,0.13434053849454547,0.028817144471685645,0.17514986138016095,0.1088805040208732,0.06751494876231552,0.09906410186255106,0.17065249658935278,0.10449633130852075,0.0883785247795136,0.19925720346808526,0.18634734008162837,0.03794764036228209,0.15734557439182772,0.09982510539963206,0.10449797733584748,0.13774888482852787,0.1439328223978687,0.14877991861165998,0.13418267331614359,0.033067698125486295,0.11068519977383248,0.049541478803623556,0.16969547889830788,0.18059552058225276,0.06784434181269938,0.16319481810198155,0.10487825950510554,0.03537938560798096,0.1336549467856651,0.12390786341123906,0.05974853733185026,0.18327691919537342,0.05503029017573442,0.07776455016529439,0.17711863416194923,0.16178216438920215,0.17257557632647605,0.09230792435528308,0.12618558072638852,0.020385015658771346,0.07262272385722594,0.0818855457528048,0.028504135366840634,0.18092353181266368,0.040676284399797036,0.19454504003437073,0.16179428324531492,0.10338316358103479,0.1533134108650217,0.1439270536636624
Lubricant_17,0.045579317484174764,0.17522922342008826,0.1342291387783714,0.06276047211340154,0.09782190320540363,0.02097648336114265,0.11935345162777887,0.030956619136576963,0.09141249364426139,0.17771207250261734,0.1451653990159049,0.15357589562024054,0.08624370654091619,0.19074916652666338,0.18910992605322494,0.03950404516440621,0.1086641235442636,0.04716193849075723,0.09710388956600739,0.06867718969172458,0.19078028359887905,0.08197185686560308,0.10712078745495525,0.1033069057256316,0.16396195713311995,0.18689300145046953,0.039995897933873835,0.18972905978449386,0.17530131129507942,0.11092954150872479,0.07238307159428438,0.16135722190244947,0.033753629012720346,0.18195514674296914,0.13355253076184778,0.19244778160889628,0.05608867425607025,0.12538374658565982,0.049631829093541344,0.06805012962638213,0.09361966460871823,0.08691844078088165,0.18531486341936726,0.09485026376281627,0.19722553193123718,0.1474035251385869,0.09659713726193633,0.13400991525084657,0.10593372840141049,0.06710918432498311,0.055346489552183256,0.06376251414514185,0.16267169734864106,0.17501157888409588,0.08616936966781123,0.06337520004614666,0.10688224429854906,0.09362974163275295,0.0356416433878122,0.05868229602199258,0.02378675681949458,0.15694955562945534,0.07201544707537734,0.12419599500087423,0.19540906354384618,0.13931002853114735,0.11156774744740248,0.10302073758243276,0.19494034453307116,0.13844338054171743,0.16071242586086684,0.1116063895050119,0.11719236955807096,0.10277649578106879,0.19157698506461138,0.08968243349068575,0.14488788269571157,0.12726646734925715,0.0797629976989318,0.061652330823811635,0.08098785813076195,0.16914960696166917,0.18792725352730635,0.07759323954771613,0.05153156034353766,0.05622254172165267,0.17613208025744628,0.18830703968027876,0.05959386793056694,0.19936009526125237,0.0713264522493937,0.18536725228473078,0.14266037763593434,0.11037616881771964,0.15184514865051854,0.051216212857872395,0.03477185351122357,0.19420191703694506,0.06431100141469633,0.09234498014579354,0.16889499457362642,0.13981962793790992,0.09977925348215987,0.07239182245653027,0.0865820633721312,0.07735568443410315,0.11569812792406362,0.19333301614179427,0.09523230681158253,0.1468410345124463,0.08286522666145704,0.16731774800882987,0.09323423912273958,0.022991177565801213,0.056749239036804636,0.1889210767820036,0.032442528069934355,0.1739109723805666,0.033534781564079935,0.17509487543161678
Lubricant_18,0.07771801176200606,0.029800796084637565,0.08311747342728219,0.03410158606147059,0.1629189755962425,0.14419444339633444,0.1949416027764301,0.07099413602834395,0.0593174053657346,0.1899479039685177,0.06811794666457534,0.14409916621091176,0.02953920025112275,0.13761140868691485,0.1018481797412916,0.06483576247143603,0.03452213301379455,0.049750631285228566,0.10635476573847648,0.049134800627234826,0.12309634768751088,0.1501223760086815,0.11668377728304753,0.07807112247167755,0.06174925305541509,0.08724221203075505,0.08648515051172498,0.020270356208428365,0.09690053764772537,0.08688380966663296,0.020048091931926085,0.05241425063537422,0.09692903414952998,0.17866798677638288,0.13463235480473565,0.04214609523650051,0.037913047404584864,0.030448359789614365,0.05657489441973128,0.17103910251658874,0.1364399076263305,0.10659604659116742,0.15968240126575317,0.0992376745283261,0.1347533522191039,0.18743122380073574,0.16677617788096952,0.1715792540146531,0.1047381690309324,0.03304573010789705,0.1549752030957442,0.04329666597095151,0.048578527172937314,0.12076966205637227,0.13980927842404348,0.17088072584401248,0.059601415377128056,0.1963568171925607,0.17834261633383805,0.18562277314404665,0.19467942521782228,0.026497957592320535,0.14200434334711845,0.02930149747934646,0.1785371715541217,0.13044050564244133,0.05308907144946867,0.12386460144794748,0.1879737522556882,0.15431312719547183,0.16845224689174051,0.09158862988345355,0.1715207190850441,0.07197540352210909,0.1633846254117194,0.1224202860687345,0.053161572101340065,0.023650848260486843,0.08231526105944921,0.17547549390407663,0.17059102349762023,0.1894794723217239,0.16068188612359713,0.1258504586976945,0.07055892888163495,0.03504371821374926,0.03055863601502403,0.06895480047121602,0.0735040907852395,0.05517958898244772,0.171410765225331,0.09528835613738196,0.05033169080423071,0.05270868807624941,0.17772146170663486,0.1312077380502466,0.17908654821634962,0.07644584799635668,0.0600234938725889,0.15947277230923684,0.038164575800507264,0.0913398699204469,0.1568870017706209,0.18601686006814427,0.19941367472313176,0.055880125435579256,0.05095475811646955,0.06540487182520023,0.12032564678894475,0.16001581777624768,0.07927155210998842,0.05224994901666581,0.19220359342947754,0.08848964714147392,0.02860699630495628,0.02160261312855581,0.12000063329362429,0.19160814689688258,0.1548840821797654,0.14024666596770438
Lubricant_19,0.03167171374254585,0.12697701009870224,0.02962218613478765,0.05091826118959309,0.11959925690177253,0.06684593596306815,0.08655528706956905,0.1858166253745777,0.12181642549373634,0.16564510427993787,0.15406233674740324,0.08197008882839663,0.02223359861747403,0.13841963008129834,0.13384254585472266,0.11075599525875125,0.09227024057881704,0.17516753709340438,0.02285599696676424,0.03106450157765583,0.19620812797134055,0.03114591360162948,0.19623526631377547,0.18083807777381408,0.05440758275078322,0.025324362458307076,0.1501896067643243,0.19261492732834892,0.0689094558177717,0.09145267787833923,0.12284317003680667,0.14097955617004632,0.03320149144448136,0.11162603582468279,0.10585670930763068,0.06579887898867423,0.11890152119626818,0.1319226475640613,0.035835188884630664,0.18625779958540806,0.04636548874218105,0.04618845532439453,0.1505084147431628,0.04749321914777263,0.06075039114368985,0.14485565707620454,0.17126300978168763,0.10316233371026706,0.12099470609426285,0.04816732094873417,0.11959063950525252,0.026683566295777828,0.07747177031699501,0.10915422576511027,0.03747901051293555,0.14369541023648663,0.06126221895346068,0.1909593900692371,0.1503730538980451,0.11579591457307963,0.05625218636040974,0.19673865919058248,0.125771541047765,0.18597331922819152,0.06231550375079112,0.028704813897563294,0.15873310658708895,0.10667385995196164,0.17620751687313863,0.1838485781695084,0.1562131273174673,0.13354684349424592,0.13167976063896647,0.02235725181509659,0.02278502847318447,0.18159792007754877,0.038534951883719984,0.09357176309520727,0.04592614285309969,0.14137501802499788,0.195871653263236,0.058590483738483315,0.02869138280011755,0.05418451998066605,0.13024008642828774,0.054226994433086484,0.06059515206164785,0.1788431101009695,0.06718510336440504,0.08346976249491256,0.07246192515350677,0.03278541516558172,0.17275315161663124,0.025085938170186717,0.03810378238688428,0.14583668053708426,0.07636006755500879,0.10375618347533214,0.09862585812467184,0.0517143538297411,0.03137321563597659,0.10926280859770805,0.023287389323669954,0.10785776913041847,0.09189764287296302,0.1325850194785388,0.14161670839875345,0.17637256963862416,0.17314827697347399,0.03361799204402297,0.13975789124445667,0.07307747571753691,0.08606795514224846,0.05314562971315352,0.09541641772806228,0.13872256386936224,0.020942192647992554,0.09776390003620354,0.12674045196915637,0.07911429841918029
Lubricant_20,0.15522425526023523,0.02651647251565309,0.17840561937662042,0.12582300363285503,0.1906176672075434,0.11005397788348179,0.15213490250352357,0.041278438301623546,0.1542043787530397,0.09502324538958938,0.12296667684333375,0.18070410365975614,0.10020909965408796,0.1934312019497647,0.11159948706013159,0.06350327206983647,0.028752587798451235,0.08953372038634114,0.0491025258849185,0.09263019339973018,0.16273293834661925,0.037540178550739836,0.18976536236152428,0.15115729392550065,0.11834833689816575,0.11650198366153393,0.17218532369978212,0.05052299712661004,0.15056002990297068,0.15608054696181006,0.025798962747102673,0.05242949885221704,0.17357468970093634,0.05182486268232438,0.1142509526763044,0.11651497337179675,0.11553562296005965,0.04520546094762069,0.03592829962132631,0.12415234317157223,0.046388895854434814,0.10508891103764904,0.14330832828339612,0.159444518721827,0.07704212848086237,0.11756358211863571,0.1906473359711766,0.17893418619132773,0.10285474675560452,0.19780538673365824,0.10457732973962881,0.14147078151495596,0.1181474913976417,0.10109537881772444,0.024184387740979498,0.1948941494652194,0.08268068078690424,0.04006691022087949,0.061839661710520535,0.11252175843214171,0.025467924579001006,0.05679273164501612,0.027781594607314584,0.1379471217898556,0.10045189963158249,0.0649473475985228,0.030586004643177032,0.07281783962706012,0.04712239717507731,0.1819488439790407,0.1817567693133248,0.1444937625888858,0.15986515595494818,0.15083780876558428,0.04688810741174741,0.03022448769173771,0.06782607153458767,0.12000620342894228,0.17425131573527658,0.1287806588025828,0.17946856509985626,0.13867509101647368,0.10656671510825119,0.046133107284008115,0.1619228439625414,0.18679919856850247,0.0911691817717751,0.06746653623969055,0.1571022554870817,0.11953753366115347,0.18952775907592392,0.025321022851671423,0.08940157419285652,0.1836504764800781,0.12079530002250972,0.1974425429067993,0.14916880395767676,0.047971586836984756,0.05459656174553182,0.07843344839081404,0.11432367819227837,0.09591920355309554,0.08308374373634586,0.17130143296810846,0.12822840323406023,0.12351878832820784,0.0230206691872702,0.19467050263474553,0.16440987076545702,0.07964092018366964,0.15027027069058835,0.023728888747616146,0.18499269545604188,0.1369444671141788,0.13069264424742907,0.09179813258990607,0.021450335230626547,0.11179826555066975,0.04349264429858184,0.10533369554455073
Lubricant_21,0.15189397020404236,0.15633155714923355,0.09665037266517207,0.14823162629365005,0.1448453485341588,0.03008089532327549,0.16981814548815696,0.07540834926466922,0.1265116225790847,0.1102696942370613,0.1624087185692505,0.10185529890159813,0.07256954146379616,0.12350884340570685,0.06280494013328992,0.08970705704185727,0.031068734989877028,0.041009440362482844,0.09679168110963376,0.030311518306810295,0.025693120362783185,0.1173236720052526,0.0773625373289452,0.09991495588554081,0.19648136360812668,0.06866352231009264,0.02708249197761596,0.13095939894408187,0.04544141354071733,0.08039706381525598,0.14128750450412525,0.11686165535341946,0.0927131597306105,0.08486354647784106,0.13012686953468094,0.10519918442812201,0.058722944077089625,0.14318674144387095,0.13318420819178348,0.19657676591476686,0.049996701289734935,0.1688724871305678,0.16495377178687481,0.138252831215571,0.19479860088842196,0.06680855365891201,0.18932027043492855,0.05559870074165546,0.061011946263303446,0.04288985664304715,0.1993783684123852,0.1392304037890825,0.10115513876115519,0.10755024319882986,0.1802108031420208,0.054076147474388284,0.04842330710898046,0.08083005566414794,0.08872739277367699,0.033742656196744464,0.0847833089273625,0.1089326453042446,0.1461368411082939,0.1519263802715124,0.030980649621634236,0.1327942159550456,0.17935142888558706,0.10604062302471509,0.04495038070517603,0.07119592413174641,0.08834455540291182,0.07073618323710847,0.045320175377667,0.18509949409869764,0.15405369277294775,0.05701467711743445,0.0843429074099155,0.051695235276898455,0.1963768751480045,0.026163676871452997,0.11805710618081827,0.11186406446272129,0.03751583207260993,0.18539588781461824,0.06857786913658206,0.04910990412836799,0.19242547880727498,0.06912778069202578,0.033628004245951686,0.14722759158804707,0.09166814370897945,0.0889733689706282,0.06714995240136193,0.07110619684290312,0.18435960566958295,0.13598065996982464,0.1418013379590093,0.13984614415773755,0.11172038459558759,0.17047040141953704,0.021617702104617907,0.09092969142591811,0.04272939726909101,0.15571337748825587,0.1049871300138434,0.061374650466050173,0.11918777486998784,0.1674168986187833,0.09984120083901936,0.12175898062465261,0.10763193292897284,0.024981554320219763,0.05202361860278344,0.09959635102752896,0.13055791844189124,0.10663529727302411,0.023488780427254392,0.04318877327455618,0.1734499071382764,0.03523797370743902
Lubricant_22,0.12105036364007951,0.16018273881179124,0.14745935909245997,0.18683037466223537,0.13722850055902602,0.19837680965520196,0.1764196851653528,0.18901957941786168,0.11272681271153095,0.03726234578033602,0.08394558031019948,0.14535247137286023,0.1723701764627237,0.0779556329775041,0.19860205979137197,0.1337173504680416,0.14585043959315167,0.13464134892580276,0.09899813480252594,0.10852859681579806,0.1254070638488427,0.08367233924607183,0.06591018213634307,0.15685925547405793,0.03759067329913839,0.137320512130465,0.07416464232861979,0.08975691570437318,0.0328086900927764,0.15749641274396312,0.047496298648066496,0.025056221356781976,0.13872193591856952,0.0610150588735099,0.17332163262976522,0.10710382657232032,0.0464961807887935,0.07159094033780947,0.17498859509135561,0.16276255729519817,0.1868123802358644,0.17458215036305264,0.09289852485682243,0.07533958693867655,0.07450030742018916,0.11504009296053093,0.0355588389533735,0.16750617525497272,0.1662384835921278,0.0867033124920446,0.12896072060633715,0.06437168842006952,0.18684990210712468,0.04225192750902555,0.07173608329788506,0.1358058602594543,0.19202687793368153,0.02619340659037873,0.03455748673495982,0.14531510029774045,0.08598441355798707,0.08970080943387543,0.037504628902474926,0.1004025944761797,0.033572949344231634,0.18973649202138262,0.13013261322974687,0.030489785245247317,0.1594894545672165,0.03758696666024078,0.18764209641022864,0.13842432405021698,0.023963809015790562,0.02728031037140397,0.14314076599262562,0.02376905382196196,0.07645057164332261,0.09435735363973817,0.1456009230896333,0.19088342302886502,0.08663516863629835,0.10113033687034456,0.12367699905379581,0.11838477382095376,0.14319237045552666,0.18444410131596092,0.09013204839673353,0.13982296925052826,0.06301170764575421,0.14362032527796717,0.13809579437536976,0.07069052876794928,0.1934497493846435,0.11919567268880812,0.04831045394044493,0.04109931787681437,0.08298196670680437,0.1922179036471273,0.19623709823849309,0.12208114571459655,0.1243730704601752,0.13948296830427015,0.050917562753354725,0.12706987976719128,0.1506578725328962,0.06983380308481645,0.19937556239817777,0.046329682447639284,0.09685333186781253,0.06467224417088654,0.1543781368068341,0.08646140969158396,0.19474015168053946,0.0599455436503786,0.1874946261050968,0.07175255911332601,0.07613937978472636,0.07527848079777065,0.1140990948404003,0.18445864525188577
